,Image,x0,y0,x1,y1,Car_ref,Car_name,File_loc,Car_type,Year,Height,Width
606,00607.jpg,73,195,570,449,59,Chevrolet Camaro Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Camaro Convertible 2012/00607.jpg,Convertible,2012,480,640
607,00608.jpg,254,283,922,469,150,Lamborghini Reventon Coupe 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lamborghini Reventon Coupe 2008/00608.jpg,Coupe,2008,596,1200
608,00609.jpg,19,33,223,128,123,Geo Metro Convertible 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Geo Metro Convertible 1993/00609.jpg,Convertible,1993,161,231
609,00610.jpg,395,247,1812,1254,145,Jeep Patriot SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Patriot SUV 2012/00610.jpg,SUV,2012,1536,2048
610,00611.jpg,19,83,618,384,80,Chrysler Crossfire Convertible 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Crossfire Convertible 2008/00611.jpg,Convertible,2008,480,640
611,00612.jpg,33,98,594,391,79,Chrysler 300 SRT-8 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler 300 SRT-8 2010/00612.jpg,SRT-8,2010,480,640
612,00613.jpg,24,72,589,481,169,Nissan NV Passenger Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan NV Passenger Van 2012/00613.jpg,Van,2012,505,622
613,00614.jpg,1,18,1022,692,115,Ford Focus Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Focus Sedan 2007/00614.jpg,Sedan,2007,768,1024
614,00615.jpg,76,135,965,665,75,Chevrolet Silverado 1500 Regular Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Regular Cab 2012/00615.jpg,Cab,2012,768,1024
615,00616.jpg,61,66,737,430,98,Eagle Talon Hatchback 1998,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Eagle Talon Hatchback 1998/00616.jpg,Hatchback,1998,533,800
616,00617.jpg,39,83,617,477,124,HUMMER H3T Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H3T Crew Cab 2010/00617.jpg,Cab,2010,480,640
617,00618.jpg,42,216,998,619,89,Dodge Journey SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Journey SUV 2012/00618.jpg,SUV,2012,683,1024
618,00619.jpg,50,37,308,210,123,Geo Metro Convertible 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Geo Metro Convertible 1993/00619.jpg,Convertible,1993,240,320
619,00620.jpg,107,110,994,717,58,Chevrolet Traverse SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Traverse SUV 2012/00620.jpg,SUV,2012,768,1024
620,00621.jpg,10,28,791,520,145,Jeep Patriot SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Patriot SUV 2012/00621.jpg,SUV,2012,535,800
621,00622.jpg,35,64,549,375,52,Cadillac SRX SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac SRX SUV 2012/00622.jpg,SUV,2012,386,580
622,00623.jpg,33,142,612,396,36,BMW M6 Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW M6 Convertible 2010/00623.jpg,Convertible,2010,440,640
623,00624.jpg,52,58,446,231,84,Dodge Caliber Wagon 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2007/00624.jpg,Wagon,2007,288,512
624,00625.jpg,12,41,652,341,133,Hyundai Veracruz SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Veracruz SUV 2012/00625.jpg,SUV,2012,372,660
625,00626.jpg,30,44,384,243,54,Chevrolet Silverado 1500 Hybrid Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Hybrid Crew Cab 2012/00626.jpg,Cab,2012,300,400
626,00627.jpg,143,89,390,238,137,Hyundai Genesis Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Genesis Sedan 2012/00627.jpg,Sedan,2012,318,520
627,00628.jpg,16,20,291,220,91,Dodge Dakota Club Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Dakota Club Cab 2007/00628.jpg,Cab,2007,225,300
628,00629.jpg,3,10,259,193,131,Hyundai Santa Fe SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Santa Fe SUV 2012/00629.jpg,SUV,2012,194,259
629,00630.jpg,133,79,660,551,76,Chrysler Aspen SUV 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Aspen SUV 2009/00630.jpg,SUV,2009,587,800
630,00631.jpg,11,8,270,160,5,Acura TSX Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TSX Sedan 2012/00631.jpg,Sedan,2012,180,281
631,00632.jpg,59,224,869,575,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/00632.jpg,Sedan,2007,768,1024
632,00633.jpg,84,285,599,699,157,MINI Cooper Roadster Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/MINI Cooper Roadster Convertible 2012/00633.jpg,Convertible,2012,980,653
633,00634.jpg,15,31,286,148,9,Aston Martin V8 Vantage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin V8 Vantage Coupe 2012/00634.jpg,Coupe,2012,168,300
634,00635.jpg,60,91,727,405,9,Aston Martin V8 Vantage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin V8 Vantage Coupe 2012/00635.jpg,Coupe,2012,533,800
635,00636.jpg,37,51,370,268,153,Lamborghini Diablo Coupe 2001,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lamborghini Diablo Coupe 2001/00636.jpg,Coupe,2001,300,400
636,00637.jpg,69,43,868,467,101,Ferrari FF Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari FF Coupe 2012/00637.jpg,Coupe,2012,540,900
637,00638.jpg,3,41,258,157,13,Audi A5 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi A5 Coupe 2012/00638.jpg,Coupe,2012,194,259
638,00639.jpg,44,125,668,483,37,BMW X3 SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X3 SUV 2012/00639.jpg,SUV,2012,533,800
639,00640.jpg,33,177,583,422,150,Lamborghini Reventon Coupe 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lamborghini Reventon Coupe 2008/00640.jpg,Coupe,2008,455,608
640,00641.jpg,14,113,599,417,182,Suzuki Kizashi Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki Kizashi Sedan 2012/00641.jpg,Sedan,2012,480,640
641,00642.jpg,37,54,261,175,23,Audi S4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2012/00642.jpg,Sedan,2012,198,300
642,00643.jpg,35,118,573,332,194,Volvo 240 Sedan 1993,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Volvo 240 Sedan 1993/00643.jpg,Sedan,1993,450,600
643,00644.jpg,55,138,588,349,109,Ford Expedition EL SUV 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Expedition EL SUV 2009/00644.jpg,SUV,2009,480,640
644,00645.jpg,20,13,301,113,69,Chevrolet Silverado 2500HD Regular Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 2500HD Regular Cab 2012/00645.jpg,Cab,2012,151,333
645,00646.jpg,8,38,266,146,83,Dodge Caliber Wagon 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2012/00646.jpg,Wagon,2012,225,300
646,00647.jpg,169,428,1393,1001,51,Cadillac CTS-V Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac CTS-V Sedan 2012/00647.jpg,Sedan,2012,1067,1600
647,00648.jpg,14,60,223,138,136,Hyundai Accent Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Accent Sedan 2012/00648.jpg,Sedan,2012,150,240
648,00649.jpg,64,153,818,423,140,Hyundai Azera Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Azera Sedan 2012/00649.jpg,Sedan,2012,440,994
649,00650.jpg,64,136,439,329,32,BMW X5 SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW X5 SUV 2007/00650.jpg,SUV,2007,375,497
650,00651.jpg,8,147,782,511,182,Suzuki Kizashi Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki Kizashi Sedan 2012/00651.jpg,Sedan,2012,534,800
651,00652.jpg,6,21,318,140,142,Infiniti QX56 SUV 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Infiniti QX56 SUV 2011/00652.jpg,SUV,2011,156,322
652,00653.jpg,15,46,194,109,16,Audi V8 Sedan 1994,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi V8 Sedan 1994/00653.jpg,Sedan,1994,150,200
653,00654.jpg,55,61,799,445,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/00654.jpg,Sedan,2007,600,800
654,00655.jpg,82,185,928,579,175,Rolls-Royce Phantom Drophead Coupe Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Rolls-Royce Phantom Drophead Coupe Convertible 2012/00655.jpg,Convertible,2012,768,1024
655,00656.jpg,43,75,445,252,185,Tesla Model S Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Tesla Model S Sedan 2012/00656.jpg,Sedan,2012,313,468
656,00657.jpg,6,15,271,160,38,BMW Z4 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW Z4 Convertible 2012/00657.jpg,Convertible,2012,184,275
657,00658.jpg,192,235,1260,878,164,Mercedes-Benz E-Class Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz E-Class Sedan 2012/00658.jpg,Sedan,2012,1000,1500
658,00659.jpg,136,308,893,710,127,Honda Odyssey Minivan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Odyssey Minivan 2007/00659.jpg,Minivan,2007,768,1024
659,00660.jpg,173,132,497,296,11,Aston Martin Virage Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Aston Martin Virage Coupe 2012/00660.jpg,Coupe,2012,426,640
660,00661.jpg,8,71,421,285,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/00661.jpg,Sedan,2007,360,424
661,00662.jpg,47,57,612,455,125,HUMMER H2 SUT Crew Cab 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/HUMMER H2 SUT Crew Cab 2009/00662.jpg,Cab,2009,480,640
662,00663.jpg,49,91,675,322,84,Dodge Caliber Wagon 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Caliber Wagon 2007/00663.jpg,Wagon,2007,500,700
663,00664.jpg,31,66,619,425,29,BMW 3 Series Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 3 Series Sedan 2012/00664.jpg,Sedan,2012,485,728
664,00665.jpg,12,46,239,154,156,Lincoln Town Car Sedan 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Lincoln Town Car Sedan 2011/00665.jpg,Sedan,2011,194,259
665,00666.jpg,127,137,673,352,184,Suzuki SX4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Sedan 2012/00666.jpg,Sedan,2012,562,750
666,00667.jpg,21,44,453,318,135,Hyundai Elantra Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Elantra Sedan 2007/00667.jpg,Sedan,2007,375,500
667,00668.jpg,14,48,256,164,80,Chrysler Crossfire Convertible 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chrysler Crossfire Convertible 2008/00668.jpg,Convertible,2008,183,275
668,00669.jpg,12,41,246,186,70,Chevrolet Silverado 1500 Classic Extended Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Silverado 1500 Classic Extended Cab 2007/00669.jpg,Cab,2007,194,259
669,00670.jpg,97,49,455,326,2,Acura RL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura RL Sedan 2012/00670.jpg,Sedan,2012,366,550
670,00671.jpg,24,91,506,270,137,Hyundai Genesis Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Genesis Sedan 2012/00671.jpg,Sedan,2012,349,523
671,00672.jpg,50,16,226,184,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/00672.jpg,Van,2012,194,259
672,00673.jpg,25,1,259,189,86,Dodge Ram Pickup 3500 Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Ram Pickup 3500 Crew Cab 2010/00673.jpg,Cab,2010,189,300
673,00674.jpg,5,16,153,102,119,GMC Savana Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Savana Van 2012/00674.jpg,Van,2012,124,166
674,00675.jpg,103,289,1049,584,38,BMW Z4 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW Z4 Convertible 2012/00675.jpg,Convertible,2012,782,1280
675,00676.jpg,35,107,620,389,61,Chevrolet Impala Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Impala Sedan 2007/00676.jpg,Sedan,2007,480,640
676,00677.jpg,11,34,217,140,100,FIAT 500 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/FIAT 500 Convertible 2012/00677.jpg,Convertible,2012,168,224
677,00678.jpg,105,400,978,692,27,BMW 1 Series Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 1 Series Convertible 2012/00678.jpg,Convertible,2012,768,1024
678,00679.jpg,190,229,681,454,101,Ferrari FF Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ferrari FF Coupe 2012/00679.jpg,Coupe,2012,533,800
679,00680.jpg,59,52,247,155,136,Hyundai Accent Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Accent Sedan 2012/00680.jpg,Sedan,2012,200,300
680,00681.jpg,5,32,588,340,20,Audi S6 Sedan 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S6 Sedan 2011/00681.jpg,Sedan,2011,365,590
681,00682.jpg,11,15,297,201,90,Dodge Dakota Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Dakota Crew Cab 2010/00682.jpg,Cab,2010,240,320
682,00683.jpg,108,1,550,295,185,Tesla Model S Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Tesla Model S Sedan 2012/00683.jpg,Sedan,2012,315,592
683,00684.jpg,68,37,698,446,25,Audi TT RS Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi TT RS Coupe 2012/00684.jpg,Coupe,2012,469,750
684,00685.jpg,260,498,1700,1030,137,Hyundai Genesis Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Genesis Sedan 2012/00685.jpg,Sedan,2012,1419,1893
685,00686.jpg,30,52,385,190,15,Audi R8 Coupe 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi R8 Coupe 2012/00686.jpg,Coupe,2012,225,400
686,00687.jpg,167,84,854,575,140,Hyundai Azera Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Azera Sedan 2012/00687.jpg,Sedan,2012,682,1024
687,00688.jpg,75,6,864,628,140,Hyundai Azera Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Azera Sedan 2012/00688.jpg,Sedan,2012,640,1024
688,00689.jpg,59,63,369,293,24,Audi S4 Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi S4 Sedan 2007/00689.jpg,Sedan,2007,360,424
689,00690.jpg,111,55,346,217,12,Audi RS 4 Convertible 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Audi RS 4 Convertible 2008/00690.jpg,Convertible,2008,300,450
690,00691.jpg,84,189,573,376,2,Acura RL Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura RL Sedan 2012/00691.jpg,Sedan,2012,450,600
691,00692.jpg,48,45,589,320,58,Chevrolet Traverse SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Traverse SUV 2012/00692.jpg,SUV,2012,360,720
692,00693.jpg,64,103,934,617,86,Dodge Ram Pickup 3500 Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Ram Pickup 3500 Crew Cab 2010/00693.jpg,Cab,2010,768,1024
693,00694.jpg,14,43,221,150,62,Chevrolet Tahoe Hybrid SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet Tahoe Hybrid SUV 2012/00694.jpg,SUV,2012,194,259
694,00695.jpg,87,80,567,458,111,Ford Ranger SuperCab 2011,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Ranger SuperCab 2011/00695.jpg,SuperCab,2011,480,640
695,00696.jpg,2,73,567,331,122,GMC Canyon Extended Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/GMC Canyon Extended Cab 2012/00696.jpg,Cab,2012,431,575
696,00697.jpg,16,55,560,382,4,Acura TL Type-S 2008,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TL Type-S 2008/00697.jpg,Type-S,2008,450,600
697,00698.jpg,29,24,219,151,51,Cadillac CTS-V Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Cadillac CTS-V Sedan 2012/00698.jpg,Sedan,2012,195,259
698,00699.jpg,37,36,609,376,129,Honda Accord Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Honda Accord Sedan 2012/00699.jpg,Sedan,2012,425,640
699,00700.jpg,93,101,404,274,5,Acura TSX Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Acura TSX Sedan 2012/00700.jpg,Sedan,2012,360,480
700,00701.jpg,22,49,276,181,31,BMW 6 Series Convertible 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW 6 Series Convertible 2007/00701.jpg,Convertible,2007,199,300
701,00702.jpg,567,449,1428,988,138,Hyundai Sonata Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Sonata Sedan 2012/00702.jpg,Sedan,2012,1067,1600
702,00703.jpg,21,137,472,337,115,Ford Focus Sedan 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford Focus Sedan 2007/00703.jpg,Sedan,2007,360,480
703,00704.jpg,11,29,631,435,137,Hyundai Genesis Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Hyundai Genesis Sedan 2012/00704.jpg,Sedan,2012,480,640
704,00705.jpg,17,8,343,248,95,Dodge Durango SUV 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Durango SUV 2007/00705.jpg,SUV,2007,263,350
705,00706.jpg,13,20,626,446,145,Jeep Patriot SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Patriot SUV 2012/00706.jpg,SUV,2012,480,640
706,00707.jpg,26,32,677,418,1,AM General Hummer SUV 2000,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/AM General Hummer SUV 2000/00707.jpg,SUV,2000,439,700
707,00708.jpg,102,298,903,609,164,Mercedes-Benz E-Class Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Mercedes-Benz E-Class Sedan 2012/00708.jpg,Sedan,2012,684,1024
708,00709.jpg,129,256,729,498,36,BMW M6 Convertible 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW M6 Convertible 2010/00709.jpg,Convertible,2010,600,800
709,00710.jpg,13,34,272,147,46,Bugatti Veyron 16.4 Coupe 2009,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Bugatti Veyron 16.4 Coupe 2009/00710.jpg,Coupe,2009,177,284
710,00711.jpg,29,19,623,405,169,Nissan NV Passenger Van 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Nissan NV Passenger Van 2012/00711.jpg,Van,2012,429,640
711,00712.jpg,457,414,1308,951,149,Jeep Compass SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Compass SUV 2012/00712.jpg,SUV,2012,1067,1600
712,00713.jpg,58,82,966,720,86,Dodge Ram Pickup 3500 Crew Cab 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Dodge Ram Pickup 3500 Crew Cab 2010/00713.jpg,Cab,2010,768,1024
713,00714.jpg,75,121,603,370,60,Chevrolet HHR SS 2010,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Chevrolet HHR SS 2010/00714.jpg,SS,2010,400,640
714,00715.jpg,47,89,690,441,114,Ford F-150 Regular Cab 2007,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford F-150 Regular Cab 2007/00715.jpg,Cab,2007,500,700
715,00716.jpg,8,91,257,189,38,BMW Z4 Convertible 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/BMW Z4 Convertible 2012/00716.jpg,Convertible,2012,194,260
716,00717.jpg,21,31,609,359,106,Ford F-450 Super Duty Crew Cab 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Ford F-450 Super Duty Crew Cab 2012/00717.jpg,Cab,2012,480,640
717,00718.jpg,296,222,1121,607,145,Jeep Patriot SUV 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Jeep Patriot SUV 2012/00718.jpg,SUV,2012,853,1280
718,00719.jpg,118,93,380,317,184,Suzuki SX4 Sedan 2012,/content/drive/MyDrive/CapstoneProject/Data/car_data/car_data/train/Suzuki SX4 Sedan 2012/00719.jpg,Sedan,2012,387,580
